candidate_group_id,pattern_label,source_record_id,source,data_origin,evidence_type,original_text,normalized_text,language,search_volume,frequency,competition,notes
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0190","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","custom website development","custom website development","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0191","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","branding services for small businesses","branding services for small businesses","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0192","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","workflow automation consultant","workflow automation consultant","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0193","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","business process automation consultant","business process automation consultant","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0194","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","business operating system","business operating system","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0195","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","it consulting services for small business","it consulting services for small business","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0196","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","what is it consulting services","what is it consulting services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0197","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","managed it consulting services","managed it consulting services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0198","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","small business branding services","small business branding services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0199","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","social media marketing strategy","social media marketing strategy","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0200","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","business it consulting services","business it consulting services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0201","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","wordpress vs custom website","wordpress vs custom website","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0202","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","professional website design services","professional website design services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0203","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","gen ai consulting services","gen ai consulting services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0204","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","REAL_SEARCH_EVIDENCE","digital branding services","digital branding services","ENGLISH",,,,"Tracked GSC/SEMrush search term"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0205","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","fractional ceo services","fractional ceo services","ENGLISH",10,10,13,"Target URL: https://www.digixpro.in/services/fractional-ceo-services"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0206","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","ai automation services","ai automation services","ENGLISH",480,480,19,"General search query"
"GRP-LING-002","SEO_SEARCH_VISIBILITY_VARIANTS","QI-CLN-0207","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","seo website design services","seo website design services","ENGLISH",50,50,11,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0208","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","ai consulting services","ai consulting services","ENGLISH",1000,1000,27,"General search query"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0209","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","wordpress website design services","wordpress website design services","ENGLISH",260,260,50,"General search query"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0210","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","modern website design agency","modern website design agency","ENGLISH",10,10,10,"General search query"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0211","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","ai adoption strategy","ai adoption strategy","ENGLISH",140,140,17,"General search query"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0212","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","business process automation","business process automation","ENGLISH",590,590,61,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0213","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","fractional cto","fractional cto","ENGLISH",390,390,30,"General search query"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0214","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","small business website design services","small business website design services","ENGLISH",140,140,6,"General search query"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0215","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","benefits of business process automation","benefits of business process automation","ENGLISH",110,110,6,"General search query"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0216","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","ai automation services for businesses","ai automation services for businesses","ENGLISH",20,20,10,"General search query"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0217","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","business automation services","business automation services","ENGLISH",90,90,48,"General search query"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0218","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","business process automation software","business process automation software","ENGLISH",390,390,46,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0219","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","types of it consulting services","types of it consulting services","ENGLISH",170,170,6,"General search query"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0220","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","social media strategy consultant","social media strategy consultant","ENGLISH",10,10,5,"General search query"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0221","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","web design agency india","web design agency india","ENGLISH",2900,2900,8,"General search query"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0222","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","business process automation tools","business process automation tools","ENGLISH",90,90,9,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0223","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","fractional ceo meaning","fractional ceo meaning","ENGLISH",20,20,13,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0224","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","fractional ceo","fractional ceo","ENGLISH",70,70,19,"General search query"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0225","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","business automation","business automation","ENGLISH",2400,2400,47,"General search query"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0226","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","e commerce website design services","e commerce website design services","ENGLISH",260,260,58,"General search query"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0227","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","web design agency","web design agency","ENGLISH",2400,2400,60,"General search query"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0228","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","strategic branding services","strategic branding services","ENGLISH",110,110,14,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0229","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","healthcare it consulting services","healthcare it consulting services","ENGLISH",70,70,7,"General search query"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0230","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","responsive website design services","responsive website design services","ENGLISH",260,260,27,"General search query"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0231","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","ai automation agency services","ai automation agency services","ENGLISH",30,30,66,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0232","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","it consulting services company","it consulting services company","ENGLISH",40,40,8,"General search query"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0233","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","ai automation agency","ai automation agency","ENGLISH",2400,2400,20,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0234","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","what is a fractional cto","what is a fractional cto","ENGLISH",10,10,5,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0235","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","it consulting services near me","it consulting services near me","ENGLISH",20,20,13,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0236","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","it consulting services","it consulting services","ENGLISH",2400,2400,31,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0237","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","fractional cto for startups","fractional cto for startups","ENGLISH",10,10,5,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0238","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","generative ai consulting services","generative ai consulting services","ENGLISH",170,170,7,"General search query"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0239","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","social media marketing strategy for small business","social media marketing strategy for small business","ENGLISH",40,40,8,"General search query"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0240","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","b2b social media marketing strategy","b2b social media marketing strategy","ENGLISH",20,20,6,"General search query"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0241","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","corporate branding services","corporate branding services","ENGLISH",140,140,17,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0242","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","fractional cto services","fractional cto services","ENGLISH",40,40,15,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0243","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","what is a fractional ceo","what is a fractional ceo","ENGLISH",10,10,5,"General search query"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0244","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","what is business process automation","what is business process automation","ENGLISH",260,260,49,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0245","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","strategic it consulting services","strategic it consulting services","ENGLISH",20,20,6,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0246","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","ai consulting services for small business","ai consulting services for small business","ENGLISH",10,10,12,"General search query"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0247","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","process automation","process automation","ENGLISH",1600,1600,42,"General search query"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0248","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","website design services","website design services","ENGLISH",1900,1900,40,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0249","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","hire fractional cto","hire fractional cto","ENGLISH",10,10,13,"General search query"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0250","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","branding services","branding services","ENGLISH",720,720,34,"General search query"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0251","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","custom website design services","custom website design services","ENGLISH",170,170,6,"General search query"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0252","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","business process automation services","business process automation services","ENGLISH",110,110,12,"General search query"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0253","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","custom website development","custom website development","ENGLISH",480,480,21,"General search query"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0254","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","branding services for small businesses","branding services for small businesses","ENGLISH",30,30,14,"General search query"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0255","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","workflow automation consultant","workflow automation consultant","ENGLISH",10,10,30,"General search query"
"GRP-LING-004","WORKFLOW_AUTOMATION_VARIANTS","QI-CLN-0256","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","business process automation consultant","business process automation consultant","ENGLISH",30,30,5,"General search query"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0257","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","business operating system","business operating system","ENGLISH",210,210,17,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0258","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","it consulting services for small business","it consulting services for small business","ENGLISH",10,10,13,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0259","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","what is it consulting services","what is it consulting services","ENGLISH",50,50,7,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0260","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","managed it consulting services","managed it consulting services","ENGLISH",10,10,10,"General search query"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0261","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","small business branding services","small business branding services","ENGLISH",30,30,45,"General search query"
"GRP-LING-099","OTHER_OBSERVABLE_VARIANTS","QI-CLN-0262","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","social media marketing strategy","social media marketing strategy","ENGLISH",2400,2400,70,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0263","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","business it consulting services","business it consulting services","ENGLISH",1600,1600,52,"General search query"
"GRP-LING-003","WEBSITE_BUILD_REDESIGN_VARIANTS","QI-CLN-0264","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","wordpress vs custom website","wordpress vs custom website","ENGLISH",20,20,39,"General search query"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0265","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","professional website design services","professional website design services","ENGLISH",70,70,9,"General search query"
"GRP-LING-005","ADVISORY_STRATEGY_CTO_VARIANTS","QI-CLN-0266","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","gen ai consulting services","gen ai consulting services","ENGLISH",40,40,6,"General search query"
"GRP-LING-011","GENERAL_SERVICE_CAPABILITY_VARIANTS","QI-CLN-0267","External Search Demand Export (Position Tracking)","EXTERNAL_SEARCH_DEMAND","SYNTHETIC_EVIDENCE","digital branding services","digital branding services","ENGLISH",70,70,31,"General search query"
