clean_record_id,source_record_id,source,source_file,data_origin,original_text,normalized_text,language,duplicate_status,duplicate_group_id,occurrence_count,search_volume,frequency,competition,category,source_date,pii_removed,notes,service_hint
"QI-CLN-0172","QI-RAW-0172","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","it consulting services near me","it consulting services near me","ENGLISH","EXACT_DUPLICATE","DUP-GRP-028",3,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0173","QI-RAW-0173","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","it consulting services","it consulting services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-011",3,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0174","QI-RAW-0174","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","fractional cto for startups","fractional cto for startups","ENGLISH","EXACT_DUPLICATE","DUP-GRP-074",2,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0175","QI-RAW-0175","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","generative ai consulting services","generative ai consulting services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-023",3,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0176","QI-RAW-0176","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","social media marketing strategy for small business","social media marketing strategy for small business","ENGLISH","EXACT_DUPLICATE","DUP-GRP-075",2,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0177","QI-RAW-0177","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","b2b social media marketing strategy","b2b social media marketing strategy","ENGLISH","EXACT_DUPLICATE","DUP-GRP-076",2,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0178","QI-RAW-0178","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","corporate branding services","corporate branding services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-077",2,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0179","QI-RAW-0179","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","fractional cto services","fractional cto services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-025",3,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0180","QI-RAW-0180","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","what is a fractional ceo","what is a fractional ceo","ENGLISH","EXACT_DUPLICATE","DUP-GRP-078",2,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0181","QI-RAW-0181","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","what is business process automation","what is business process automation","ENGLISH","EXACT_DUPLICATE","DUP-GRP-079",2,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0182","QI-RAW-0182","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","strategic it consulting services","strategic it consulting services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-029",3,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0183","QI-RAW-0183","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","ai consulting services for small business","ai consulting services for small business","ENGLISH","EXACT_DUPLICATE","DUP-GRP-080",2,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0184","QI-RAW-0184","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","process automation","process automation","ENGLISH","EXACT_DUPLICATE","DUP-GRP-081",2,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0185","QI-RAW-0185","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","website design services","website design services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-082",2,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0186","QI-RAW-0186","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","hire fractional cto","hire fractional cto","ENGLISH","EXACT_DUPLICATE","DUP-GRP-083",2,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0187","QI-RAW-0187","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","branding services","branding services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-042",3,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0188","QI-RAW-0188","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","custom website design services","custom website design services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-041",3,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0189","QI-RAW-0189","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","business process automation services","business process automation services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-021",3,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0190","QI-RAW-0190","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","custom website development","custom website development","ENGLISH","EXACT_DUPLICATE","DUP-GRP-043",3,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0191","QI-RAW-0191","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","branding services for small businesses","branding services for small businesses","ENGLISH","EXACT_DUPLICATE","DUP-GRP-084",2,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0192","QI-RAW-0192","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","workflow automation consultant","workflow automation consultant","ENGLISH","EXACT_DUPLICATE","DUP-GRP-035",3,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0193","QI-RAW-0193","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","business process automation consultant","business process automation consultant","ENGLISH","EXACT_DUPLICATE","DUP-GRP-031",3,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0194","QI-RAW-0194","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","business operating system","business operating system","ENGLISH","EXACT_DUPLICATE","DUP-GRP-085",2,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0195","QI-RAW-0195","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","it consulting services for small business","it consulting services for small business","ENGLISH","EXACT_DUPLICATE","DUP-GRP-032",3,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0196","QI-RAW-0196","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","what is it consulting services","what is it consulting services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-086",2,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0197","QI-RAW-0197","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","managed it consulting services","managed it consulting services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-034",3,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0198","QI-RAW-0198","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","small business branding services","small business branding services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-087",2,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0199","QI-RAW-0199","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","social media marketing strategy","social media marketing strategy","ENGLISH","EXACT_DUPLICATE","DUP-GRP-088",2,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0200","QI-RAW-0200","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","business it consulting services","business it consulting services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-013",3,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0201","QI-RAW-0201","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","wordpress vs custom website","wordpress vs custom website","ENGLISH","EXACT_DUPLICATE","DUP-GRP-049",3,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0202","QI-RAW-0202","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","professional website design services","professional website design services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-040",3,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0203","QI-RAW-0203","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","gen ai consulting services","gen ai consulting services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-036",3,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0204","QI-RAW-0204","position-tracking-report-2026-08-24.csv","position-tracking-report-2026-08-24.csv","REAL_SEARCH_QUERY","digital branding services","digital branding services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-089",2,,,,"","2026-08-24",false,"Tracked GSC/SEMrush search term",""
"QI-CLN-0205","ATP-EXT-0001","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","fractional ceo services","fractional ceo services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-056",2,10,10,13,"","2026-08-24",false,"Target URL: https://www.digixpro.in/services/fractional-ceo-services",""
"QI-CLN-0206","ATP-EXT-0002","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","ai automation services","ai automation services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-057",2,480,480,19,"Commercial","2026-08-24",false,"General search query",""
"QI-CLN-0207","ATP-EXT-0003","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","seo website design services","seo website design services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-058",2,50,50,11,"","2026-08-24",false,"General search query",""
"QI-CLN-0208","ATP-EXT-0004","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","ai consulting services","ai consulting services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-015",3,1000,1000,27,"Commercial","2026-08-24",false,"General search query",""
"QI-CLN-0209","ATP-EXT-0005","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","wordpress website design services","wordpress website design services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-059",2,260,260,50,"Commercial","2026-08-24",false,"General search query",""
"QI-CLN-0210","ATP-EXT-0006","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","modern website design agency","modern website design agency","ENGLISH","EXACT_DUPLICATE","DUP-GRP-048",3,10,10,10,"","2026-08-24",false,"General search query",""
"QI-CLN-0211","ATP-EXT-0007","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","ai adoption strategy","ai adoption strategy","ENGLISH","EXACT_DUPLICATE","DUP-GRP-022",3,140,140,17,"","2026-08-24",false,"General search query",""
"QI-CLN-0212","ATP-EXT-0008","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","business process automation","business process automation","ENGLISH","EXACT_DUPLICATE","DUP-GRP-016",3,590,590,61,"Commercial","2026-08-24",false,"General search query",""
"QI-CLN-0213","ATP-EXT-0009","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","fractional cto","fractional cto","ENGLISH","EXACT_DUPLICATE","DUP-GRP-060",2,390,390,30,"Informational","2026-08-24",false,"General search query",""
"QI-CLN-0214","ATP-EXT-0010","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","small business website design services","small business website design services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-039",3,140,140,6,"","2026-08-24",false,"General search query",""
"QI-CLN-0215","ATP-EXT-0011","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","benefits of business process automation","benefits of business process automation","ENGLISH","EXACT_DUPLICATE","DUP-GRP-061",2,110,110,6,"","2026-08-24",false,"General search query",""
"QI-CLN-0216","ATP-EXT-0012","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","ai automation services for businesses","ai automation services for businesses","ENGLISH","EXACT_DUPLICATE","DUP-GRP-062",2,20,20,10,"","2026-08-24",false,"General search query",""
"QI-CLN-0217","ATP-EXT-0013","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","business automation services","business automation services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-063",2,90,90,48,"","2026-08-24",false,"General search query",""
"QI-CLN-0218","ATP-EXT-0014","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","business process automation software","business process automation software","ENGLISH","EXACT_DUPLICATE","DUP-GRP-064",2,390,390,46,"Commercial","2026-08-24",false,"General search query",""
"QI-CLN-0219","ATP-EXT-0015","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","types of it consulting services","types of it consulting services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-026",3,170,170,6,"","2026-08-24",false,"General search query",""
"QI-CLN-0220","ATP-EXT-0016","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","social media strategy consultant","social media strategy consultant","ENGLISH","EXACT_DUPLICATE","DUP-GRP-065",2,10,10,5,"","2026-08-24",false,"General search query",""
"QI-CLN-0221","ATP-EXT-0017","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","web design agency india","web design agency india","ENGLISH","EXACT_DUPLICATE","DUP-GRP-038",3,2900,2900,8,"","2026-08-24",false,"General search query",""
"QI-CLN-0222","ATP-EXT-0018","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","business process automation tools","business process automation tools","ENGLISH","EXACT_DUPLICATE","DUP-GRP-066",2,90,90,9,"","2026-08-24",false,"General search query",""
"QI-CLN-0223","ATP-EXT-0019","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","fractional ceo meaning","fractional ceo meaning","ENGLISH","EXACT_DUPLICATE","DUP-GRP-067",2,20,20,13,"","2026-08-24",false,"General search query",""
"QI-CLN-0224","ATP-EXT-0020","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","fractional ceo","fractional ceo","ENGLISH","EXACT_DUPLICATE","DUP-GRP-068",2,70,70,19,"","2026-08-24",false,"General search query",""
"QI-CLN-0225","ATP-EXT-0021","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","business automation","business automation","ENGLISH","EXACT_DUPLICATE","DUP-GRP-069",2,2400,2400,47,"Commercial, Informational","2026-08-24",false,"General search query",""
"QI-CLN-0226","ATP-EXT-0022","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","e commerce website design services","e commerce website design services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-070",2,260,260,58,"Navigational, Commercial","2026-08-24",false,"General search query",""
"QI-CLN-0227","ATP-EXT-0023","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","web design agency","web design agency","ENGLISH","EXACT_DUPLICATE","DUP-GRP-037",3,2400,2400,60,"Commercial","2026-08-24",false,"General search query",""
"QI-CLN-0228","ATP-EXT-0024","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","strategic branding services","strategic branding services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-071",2,110,110,14,"","2026-08-24",false,"General search query",""
"QI-CLN-0229","ATP-EXT-0025","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","healthcare it consulting services","healthcare it consulting services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-027",3,70,70,7,"","2026-08-24",false,"General search query",""
"QI-CLN-0230","ATP-EXT-0026","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","responsive website design services","responsive website design services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-072",2,260,260,27,"Commercial","2026-08-24",false,"General search query",""
"QI-CLN-0231","ATP-EXT-0027","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","ai automation agency services","ai automation agency services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-024",3,30,30,66,"","2026-08-24",false,"General search query",""
"QI-CLN-0232","ATP-EXT-0028","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","it consulting services company","it consulting services company","ENGLISH","EXACT_DUPLICATE","DUP-GRP-030",3,40,40,8,"","2026-08-24",false,"General search query",""
"QI-CLN-0233","ATP-EXT-0029","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","ai automation agency","ai automation agency","ENGLISH","EXACT_DUPLICATE","DUP-GRP-012",3,2400,2400,20,"Navigational, Commercial","2026-08-24",false,"General search query",""
"QI-CLN-0234","ATP-EXT-0030","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","what is a fractional cto","what is a fractional cto","ENGLISH","EXACT_DUPLICATE","DUP-GRP-073",2,10,10,5,"","2026-08-24",false,"General search query",""
"QI-CLN-0235","ATP-EXT-0031","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","it consulting services near me","it consulting services near me","ENGLISH","EXACT_DUPLICATE","DUP-GRP-028",3,20,20,13,"","2026-08-24",false,"General search query",""
"QI-CLN-0236","ATP-EXT-0032","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","it consulting services","it consulting services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-011",3,2400,2400,31,"Commercial","2026-08-24",false,"General search query",""
"QI-CLN-0237","ATP-EXT-0033","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","fractional cto for startups","fractional cto for startups","ENGLISH","EXACT_DUPLICATE","DUP-GRP-074",2,10,10,5,"","2026-08-24",false,"General search query",""
"QI-CLN-0238","ATP-EXT-0034","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","generative ai consulting services","generative ai consulting services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-023",3,170,170,7,"Navigational, Commercial","2026-08-24",false,"General search query",""
"QI-CLN-0239","ATP-EXT-0035","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","social media marketing strategy for small business","social media marketing strategy for small business","ENGLISH","EXACT_DUPLICATE","DUP-GRP-075",2,40,40,8,"Commercial, Transactional","2026-08-24",false,"General search query",""
"QI-CLN-0240","ATP-EXT-0036","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","b2b social media marketing strategy","b2b social media marketing strategy","ENGLISH","EXACT_DUPLICATE","DUP-GRP-076",2,20,20,6,"","2026-08-24",false,"General search query",""
"QI-CLN-0241","ATP-EXT-0037","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","corporate branding services","corporate branding services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-077",2,140,140,17,"Navigational, Commercial","2026-08-24",false,"General search query",""
"QI-CLN-0242","ATP-EXT-0038","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","fractional cto services","fractional cto services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-025",3,40,40,15,"","2026-08-24",false,"General search query",""
"QI-CLN-0243","ATP-EXT-0039","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","what is a fractional ceo","what is a fractional ceo","ENGLISH","EXACT_DUPLICATE","DUP-GRP-078",2,10,10,5,"","2026-08-24",false,"General search query",""
"QI-CLN-0244","ATP-EXT-0040","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","what is business process automation","what is business process automation","ENGLISH","EXACT_DUPLICATE","DUP-GRP-079",2,260,260,49,"Informational","2026-08-24",false,"General search query",""
"QI-CLN-0245","ATP-EXT-0041","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","strategic it consulting services","strategic it consulting services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-029",3,20,20,6,"","2026-08-24",false,"General search query",""
"QI-CLN-0246","ATP-EXT-0042","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","ai consulting services for small business","ai consulting services for small business","ENGLISH","EXACT_DUPLICATE","DUP-GRP-080",2,10,10,12,"","2026-08-24",false,"General search query",""
"QI-CLN-0247","ATP-EXT-0043","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","process automation","process automation","ENGLISH","EXACT_DUPLICATE","DUP-GRP-081",2,1600,1600,42,"Informational","2026-08-24",false,"General search query",""
"QI-CLN-0248","ATP-EXT-0044","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","website design services","website design services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-082",2,1900,1900,40,"Commercial","2026-08-24",false,"General search query",""
"QI-CLN-0249","ATP-EXT-0045","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","hire fractional cto","hire fractional cto","ENGLISH","EXACT_DUPLICATE","DUP-GRP-083",2,10,10,13,"","2026-08-24",false,"General search query",""
"QI-CLN-0250","ATP-EXT-0046","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","branding services","branding services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-042",3,720,720,34,"Commercial","2026-08-24",false,"General search query",""
"QI-CLN-0251","ATP-EXT-0047","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","custom website design services","custom website design services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-041",3,170,170,6,"Commercial","2026-08-24",false,"General search query",""
"QI-CLN-0252","ATP-EXT-0048","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","business process automation services","business process automation services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-021",3,110,110,12,"","2026-08-24",false,"General search query",""
"QI-CLN-0253","ATP-EXT-0049","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","custom website development","custom website development","ENGLISH","EXACT_DUPLICATE","DUP-GRP-043",3,480,480,21,"Commercial","2026-08-24",false,"General search query",""
"QI-CLN-0254","ATP-EXT-0050","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","branding services for small businesses","branding services for small businesses","ENGLISH","EXACT_DUPLICATE","DUP-GRP-084",2,30,30,14,"","2026-08-24",false,"General search query",""
"QI-CLN-0255","ATP-EXT-0051","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","workflow automation consultant","workflow automation consultant","ENGLISH","EXACT_DUPLICATE","DUP-GRP-035",3,10,10,30,"","2026-08-24",false,"General search query",""
"QI-CLN-0256","ATP-EXT-0052","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","business process automation consultant","business process automation consultant","ENGLISH","EXACT_DUPLICATE","DUP-GRP-031",3,30,30,5,"","2026-08-24",false,"General search query",""
"QI-CLN-0257","ATP-EXT-0053","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","business operating system","business operating system","ENGLISH","EXACT_DUPLICATE","DUP-GRP-085",2,210,210,17,"","2026-08-24",false,"General search query",""
"QI-CLN-0258","ATP-EXT-0054","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","it consulting services for small business","it consulting services for small business","ENGLISH","EXACT_DUPLICATE","DUP-GRP-032",3,10,10,13,"","2026-08-24",false,"General search query",""
"QI-CLN-0259","ATP-EXT-0055","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","what is it consulting services","what is it consulting services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-086",2,50,50,7,"","2026-08-24",false,"General search query",""
"QI-CLN-0260","ATP-EXT-0056","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","managed it consulting services","managed it consulting services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-034",3,10,10,10,"","2026-08-24",false,"General search query",""
"QI-CLN-0261","ATP-EXT-0057","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","small business branding services","small business branding services","ENGLISH","EXACT_DUPLICATE","DUP-GRP-087",2,30,30,45,"","2026-08-24",false,"General search query",""
"QI-CLN-0262","ATP-EXT-0058","External Search Demand Export (Position Tracking)","position-tracking-report-2026-08-24.csv","EXTERNAL_SEARCH_DEMAND","social media marketing strategy","social media marketing strategy","ENGLISH","EXACT_DUPLICATE","DUP-GRP-088",2,2400,2400,70,"Commercial, Informational","2026-08-24",false,"General search query",""
